"","Indicator","SeriesCode","GeoAreaCode","GeoAreaName","TimePeriod","Value","Time_Detail","Source","FootNote","Nature","Units","Age","Location","Nature.1","Reporting.Type","Sex","Type.of.product","Units.1","NUM_id","ISO3CD","ISO2CD","ref.name"
"11","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2003,NA,"2003","World Bank","","N","PERCENT","","ALLAREA","N","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"12","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2003,NA,"2003","World Bank","","N","PERCENT","","URBAN","N","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"13","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2004,NA,"2004","World Bank","","N","PERCENT","","URBAN","N","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"14","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2004,NA,"2004","World Bank","","N","PERCENT","","ALLAREA","N","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"15","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2004,NA,"2004","World Bank","","N","PERCENT","","RURAL","N","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"16","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2005,"8.02073","2005","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"17","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2005,"74","2005","World Bank","","C","PERCENT","","URBAN","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"18","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2005,"23","2005","World Bank","","C","PERCENT","","ALLAREA","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"19","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2006,"79.88927","2006","World Bank","","M","PERCENT","","URBAN","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"20","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2006,"11.19308","2006","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"21","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2006,"26.92932","2006","World Bank","","M","PERCENT","","ALLAREA","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"22","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2007,"33.01575","2007","World Bank","","M","PERCENT","","ALLAREA","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"23","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2007,"18.38467","2007","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"24","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2007,"81.68705","2007","World Bank","","M","PERCENT","","URBAN","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"25","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2008,"89.9","2008","World Bank","","C","PERCENT","","URBAN","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"26","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2008,"27.95425","2008","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"27","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2008,"42.4","2008","World Bank","","C","PERCENT","","ALLAREA","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"28","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2009,"45.23712","2009","World Bank","","M","PERCENT","","ALLAREA","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"29","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2009,"32.90437","2009","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"30","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2009,"85.32172","2009","World Bank","","M","PERCENT","","URBAN","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"31","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2010,"82.8","2010","World Bank","","C","PERCENT","","URBAN","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"32","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2010,"30.2188","2010","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"33","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2010,"42.7","2010","World Bank","","C","PERCENT","","ALLAREA","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"34","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2011,"43.22202","2011","World Bank","","C","PERCENT","","ALLAREA","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"35","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2011,"29.57288","2011","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"36","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2011,"86.56778","2011","World Bank","","C","PERCENT","","URBAN","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"37","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2012,"95","2012","World Bank","","C","PERCENT","","URBAN","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"38","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2012,"60.84916","2012","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"39","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2012,"69.1","2012","World Bank","","C","PERCENT","","ALLAREA","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"40","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2013,"92.73573","2013","World Bank","","M","PERCENT","","URBAN","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"41","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2013,"70.15348","2013","World Bank","","M","PERCENT","","ALLAREA","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"42","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2013,"62.87569","2013","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"43","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2014,"98.7","2014","World Bank","","C","PERCENT","","URBAN","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"44","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2014,"86.50051","2014","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"45","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2014,"89.5","2014","World Bank","","C","PERCENT","","ALLAREA","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"46","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2015,"71.5","2015","World Bank","","C","PERCENT","","ALLAREA","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"47","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2015,"64.57335","2015","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"48","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2015,"92.5","2015","World Bank","","C","PERCENT","","URBAN","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"49","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2016,"99.5","2016","World Bank","","C","PERCENT","","URBAN","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"50","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2016,"97.09936","2016","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"51","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2016,"97.7","2016","World Bank","","C","PERCENT","","ALLAREA","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"52","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2017,"97.7","2017","World Bank","","C","PERCENT","","ALLAREA","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"53","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2017,"97.09197","2017","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"54","7.1.1","EG_ELC_ACCS",4,"Afghanistan",2017,"99.5","2017","World Bank","","C","PERCENT","","URBAN","C","G","","","PERCENT",2,"AFG","AF","Afghanistan"
"55","7.1.1","EG_ELC_ACCS",8,"Albania",2000,"100","2000","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"56","7.1.1","EG_ELC_ACCS",8,"Albania",2000,"100","2000","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"57","7.1.1","EG_ELC_ACCS",8,"Albania",2000,"100","2000","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"58","7.1.1","EG_ELC_ACCS",8,"Albania",2001,"100","2001","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"59","7.1.1","EG_ELC_ACCS",8,"Albania",2001,"100","2001","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"60","7.1.1","EG_ELC_ACCS",8,"Albania",2001,"100","2001","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"61","7.1.1","EG_ELC_ACCS",8,"Albania",2002,"100","2002","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"62","7.1.1","EG_ELC_ACCS",8,"Albania",2002,"100","2002","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"63","7.1.1","EG_ELC_ACCS",8,"Albania",2002,"100","2002","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"64","7.1.1","EG_ELC_ACCS",8,"Albania",2003,"100","2003","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"65","7.1.1","EG_ELC_ACCS",8,"Albania",2003,"100","2003","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"66","7.1.1","EG_ELC_ACCS",8,"Albania",2003,"100","2003","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"67","7.1.1","EG_ELC_ACCS",8,"Albania",2004,"100","2004","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"68","7.1.1","EG_ELC_ACCS",8,"Albania",2004,"100","2004","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"69","7.1.1","EG_ELC_ACCS",8,"Albania",2004,"100","2004","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"70","7.1.1","EG_ELC_ACCS",8,"Albania",2005,"100","2005","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"71","7.1.1","EG_ELC_ACCS",8,"Albania",2005,"100","2005","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"72","7.1.1","EG_ELC_ACCS",8,"Albania",2005,"100","2005","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"73","7.1.1","EG_ELC_ACCS",8,"Albania",2006,"100","2006","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"74","7.1.1","EG_ELC_ACCS",8,"Albania",2006,"100","2006","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"75","7.1.1","EG_ELC_ACCS",8,"Albania",2006,"100","2006","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"76","7.1.1","EG_ELC_ACCS",8,"Albania",2007,"100","2007","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"77","7.1.1","EG_ELC_ACCS",8,"Albania",2007,"100","2007","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"78","7.1.1","EG_ELC_ACCS",8,"Albania",2007,"100","2007","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"79","7.1.1","EG_ELC_ACCS",8,"Albania",2008,"100","2008","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"80","7.1.1","EG_ELC_ACCS",8,"Albania",2008,"100","2008","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"81","7.1.1","EG_ELC_ACCS",8,"Albania",2008,"100","2008","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"82","7.1.1","EG_ELC_ACCS",8,"Albania",2009,"100","2009","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"83","7.1.1","EG_ELC_ACCS",8,"Albania",2009,"100","2009","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"84","7.1.1","EG_ELC_ACCS",8,"Albania",2009,"100","2009","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"85","7.1.1","EG_ELC_ACCS",8,"Albania",2010,"100","2010","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"86","7.1.1","EG_ELC_ACCS",8,"Albania",2010,"100","2010","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"87","7.1.1","EG_ELC_ACCS",8,"Albania",2010,"100","2010","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"88","7.1.1","EG_ELC_ACCS",8,"Albania",2011,"100","2011","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"89","7.1.1","EG_ELC_ACCS",8,"Albania",2011,"100","2011","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"90","7.1.1","EG_ELC_ACCS",8,"Albania",2011,"100","2011","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"91","7.1.1","EG_ELC_ACCS",8,"Albania",2012,"100","2012","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"92","7.1.1","EG_ELC_ACCS",8,"Albania",2012,"100","2012","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"93","7.1.1","EG_ELC_ACCS",8,"Albania",2012,"100","2012","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"94","7.1.1","EG_ELC_ACCS",8,"Albania",2013,"100","2013","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"95","7.1.1","EG_ELC_ACCS",8,"Albania",2013,"100","2013","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"96","7.1.1","EG_ELC_ACCS",8,"Albania",2013,"100","2013","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"97","7.1.1","EG_ELC_ACCS",8,"Albania",2014,"100","2014","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"98","7.1.1","EG_ELC_ACCS",8,"Albania",2014,"100","2014","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"99","7.1.1","EG_ELC_ACCS",8,"Albania",2014,"100","2014","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"100","7.1.1","EG_ELC_ACCS",8,"Albania",2015,"100","2015","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"101","7.1.1","EG_ELC_ACCS",8,"Albania",2015,"100","2015","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"102","7.1.1","EG_ELC_ACCS",8,"Albania",2015,"100","2015","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"103","7.1.1","EG_ELC_ACCS",8,"Albania",2016,"100","2016","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"104","7.1.1","EG_ELC_ACCS",8,"Albania",2016,"100","2016","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"105","7.1.1","EG_ELC_ACCS",8,"Albania",2016,"100","2016","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"106","7.1.1","EG_ELC_ACCS",8,"Albania",2017,"100","2017","World Bank","","E","PERCENT","","ALLAREA","E","G","","","PERCENT",6,"ALB","AL","Albania"
"107","7.1.1","EG_ELC_ACCS",8,"Albania",2017,"100","2017","World Bank","","E","PERCENT","","RURAL","E","G","","","PERCENT",6,"ALB","AL","Albania"
"108","7.1.1","EG_ELC_ACCS",8,"Albania",2017,"100","2017","World Bank","","E","PERCENT","","URBAN","E","G","","","PERCENT",6,"ALB","AL","Albania"
"109","7.1.1","EG_ELC_ACCS",12,"Algeria",2000,NA,"2000","World Bank","","N","PERCENT","","URBAN","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"110","7.1.1","EG_ELC_ACCS",12,"Algeria",2000,NA,"2000","World Bank","","N","PERCENT","","ALLAREA","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"111","7.1.1","EG_ELC_ACCS",12,"Algeria",2000,NA,"2000","World Bank","","N","PERCENT","","RURAL","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"112","7.1.1","EG_ELC_ACCS",12,"Algeria",2001,NA,"2001","World Bank","","N","PERCENT","","RURAL","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"113","7.1.1","EG_ELC_ACCS",12,"Algeria",2001,NA,"2001","World Bank","","N","PERCENT","","ALLAREA","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"114","7.1.1","EG_ELC_ACCS",12,"Algeria",2001,NA,"2001","World Bank","","N","PERCENT","","URBAN","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"115","7.1.1","EG_ELC_ACCS",12,"Algeria",2002,NA,"2002","World Bank","","N","PERCENT","","URBAN","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"116","7.1.1","EG_ELC_ACCS",12,"Algeria",2002,NA,"2002","World Bank","","N","PERCENT","","ALLAREA","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"117","7.1.1","EG_ELC_ACCS",12,"Algeria",2002,NA,"2002","World Bank","","N","PERCENT","","RURAL","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"118","7.1.1","EG_ELC_ACCS",12,"Algeria",2003,NA,"2003","World Bank","","N","PERCENT","","RURAL","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"119","7.1.1","EG_ELC_ACCS",12,"Algeria",2003,NA,"2003","World Bank","","N","PERCENT","","ALLAREA","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"120","7.1.1","EG_ELC_ACCS",12,"Algeria",2003,NA,"2003","World Bank","","N","PERCENT","","URBAN","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"121","7.1.1","EG_ELC_ACCS",12,"Algeria",2004,NA,"2004","World Bank","","N","PERCENT","","URBAN","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"122","7.1.1","EG_ELC_ACCS",12,"Algeria",2004,NA,"2004","World Bank","","N","PERCENT","","ALLAREA","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"123","7.1.1","EG_ELC_ACCS",12,"Algeria",2004,NA,"2004","World Bank","","N","PERCENT","","RURAL","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"124","7.1.1","EG_ELC_ACCS",12,"Algeria",2005,NA,"2005","World Bank","","N","PERCENT","","RURAL","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"125","7.1.1","EG_ELC_ACCS",12,"Algeria",2005,NA,"2005","World Bank","","N","PERCENT","","ALLAREA","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"126","7.1.1","EG_ELC_ACCS",12,"Algeria",2005,NA,"2005","World Bank","","N","PERCENT","","URBAN","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"127","7.1.1","EG_ELC_ACCS",12,"Algeria",2006,NA,"2006","World Bank","","N","PERCENT","","ALLAREA","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"128","7.1.1","EG_ELC_ACCS",12,"Algeria",2006,NA,"2006","World Bank","","N","PERCENT","","RURAL","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"129","7.1.1","EG_ELC_ACCS",12,"Algeria",2006,NA,"2006","World Bank","","N","PERCENT","","URBAN","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"130","7.1.1","EG_ELC_ACCS",12,"Algeria",2007,NA,"2007","World Bank","","N","PERCENT","","RURAL","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"131","7.1.1","EG_ELC_ACCS",12,"Algeria",2007,NA,"2007","World Bank","","N","PERCENT","","ALLAREA","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"132","7.1.1","EG_ELC_ACCS",12,"Algeria",2007,NA,"2007","World Bank","","N","PERCENT","","URBAN","N","G","","","PERCENT",65,"DZA","DZ","Algeria"
"133","7.1.1","EG_ELC_ACCS",12,"Algeria",2008,"100","2008","World Bank","","C","PERCENT","","URBAN","C","G","","","PERCENT",65,"DZA","DZ","Algeria"
"134","7.1.1","EG_ELC_ACCS",12,"Algeria",2008,"99.3","2008","World Bank","","C","PERCENT","","ALLAREA","C","G","","","PERCENT",65,"DZA","DZ","Algeria"
"135","7.1.1","EG_ELC_ACCS",12,"Algeria",2008,"97.93529","2008","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"136","7.1.1","EG_ELC_ACCS",12,"Algeria",2009,"97.21689","2009","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"137","7.1.1","EG_ELC_ACCS",12,"Algeria",2009,"98.74197","2009","World Bank","","M","PERCENT","","ALLAREA","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"138","7.1.1","EG_ELC_ACCS",12,"Algeria",2009,"99.49906","2009","World Bank","","M","PERCENT","","URBAN","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"139","7.1.1","EG_ELC_ACCS",12,"Algeria",2010,"99.58581","2010","World Bank","","M","PERCENT","","URBAN","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"140","7.1.1","EG_ELC_ACCS",12,"Algeria",2010,"98.8847","2010","World Bank","","M","PERCENT","","ALLAREA","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"141","7.1.1","EG_ELC_ACCS",12,"Algeria",2010,"97.42591","2010","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"142","7.1.1","EG_ELC_ACCS",12,"Algeria",2011,"97.76799","2011","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"143","7.1.1","EG_ELC_ACCS",12,"Algeria",2011,"99.07608","2011","World Bank","","M","PERCENT","","ALLAREA","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"144","7.1.1","EG_ELC_ACCS",12,"Algeria",2011,"99.685","2011","World Bank","","M","PERCENT","","URBAN","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"145","7.1.1","EG_ELC_ACCS",12,"Algeria",2012,"99.25674","2012","World Bank","","C","PERCENT","","URBAN","C","G","","","PERCENT",65,"DZA","DZ","Algeria"
"146","7.1.1","EG_ELC_ACCS",12,"Algeria",2012,"98.76466","2012","World Bank","","C","PERCENT","","ALLAREA","C","G","","","PERCENT",65,"DZA","DZ","Algeria"
"147","7.1.1","EG_ELC_ACCS",12,"Algeria",2012,"97.67373","2012","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"148","7.1.1","EG_ELC_ACCS",12,"Algeria",2013,"99.58097","2013","World Bank","","M","PERCENT","","ALLAREA","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"149","7.1.1","EG_ELC_ACCS",12,"Algeria",2013,"99.89647","2013","World Bank","","M","PERCENT","","URBAN","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"150","7.1.1","EG_ELC_ACCS",12,"Algeria",2013,"98.85946","2013","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"151","7.1.1","EG_ELC_ACCS",12,"Algeria",2014,"99.96548","2014","World Bank","","M","PERCENT","","URBAN","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"152","7.1.1","EG_ELC_ACCS",12,"Algeria",2014,"99.87705","2014","World Bank","","M","PERCENT","","ALLAREA","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"153","7.1.1","EG_ELC_ACCS",12,"Algeria",2014,"99.66854","2014","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
"154","7.1.1","EG_ELC_ACCS",12,"Algeria",2015,"99.81789","2015","World Bank","","M","PERCENT","","RURAL","M","G","","","PERCENT",65,"DZA","DZ","Algeria"
