"","Indicator","SeriesCode","GeoAreaCode","GeoAreaName","TimePeriod","Value","Time_Detail","Source","FootNote","Nature","Units","Age","Location","Nature.1","Reporting.Type","Sex","Type.of.product","Units.1","NUM_id","ISO3CD","ISO2CD","ref.name"
"11","16.1.1","VC_IHR_PSRC",8,"Albania",2011,"4.85195","2011","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",6,"ALB","AL","Albania"
"12","16.1.1","VC_IHR_PSRC",8,"Albania",2012,"5.37664","2012","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",6,"ALB","AL","Albania"
"13","16.1.1","VC_IHR_PSRC",8,"Albania",2012,"8.9177","2012","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",6,"ALB","AL","Albania"
"14","16.1.1","VC_IHR_PSRC",8,"Albania",2012,"1.79182","2012","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",6,"ALB","AL","Albania"
"15","16.1.1","VC_IHR_PSRC",8,"Albania",2013,"1.72617","2013","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",6,"ALB","AL","Albania"
"16","16.1.1","VC_IHR_PSRC",8,"Albania",2013,"7.07156","2013","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",6,"ALB","AL","Albania"
"17","16.1.1","VC_IHR_PSRC",8,"Albania",2013,"4.24806","2013","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",6,"ALB","AL","Albania"
"18","16.1.1","VC_IHR_PSRC",8,"Albania",2014,"4.00579","2014","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",6,"ALB","AL","Albania"
"19","16.1.1","VC_IHR_PSRC",8,"Albania",2014,"7.05836","2014","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",6,"ALB","AL","Albania"
"20","16.1.1","VC_IHR_PSRC",8,"Albania",2014,"0.8982","2014","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",6,"ALB","AL","Albania"
"21","16.1.1","VC_IHR_PSRC",8,"Albania",2015,"4.47195","2015","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",6,"ALB","AL","Albania"
"22","16.1.1","VC_IHR_PSRC",8,"Albania",2015,"1.10536","2015","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",6,"ALB","AL","Albania"
"23","16.1.1","VC_IHR_PSRC",8,"Albania",2015,"2.805","2015","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",6,"ALB","AL","Albania"
"24","16.1.1","VC_IHR_PSRC",8,"Albania",2016,"3.3822","2016","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",6,"ALB","AL","Albania"
"25","16.1.1","VC_IHR_PSRC",8,"Albania",2016,"5.54896","2016","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",6,"ALB","AL","Albania"
"26","16.1.1","VC_IHR_PSRC",8,"Albania",2016,"1.17295","2016","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",6,"ALB","AL","Albania"
"27","16.1.1","VC_IHR_PSRC",8,"Albania",2017,"0.82702","2017","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",6,"ALB","AL","Albania"
"28","16.1.1","VC_IHR_PSRC",8,"Albania",2017,"3.78634","2017","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",6,"ALB","AL","Albania"
"29","16.1.1","VC_IHR_PSRC",8,"Albania",2017,"2.32082","2017","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",6,"ALB","AL","Albania"
"30","16.1.1","VC_IHR_PSRC",12,"Algeria",2010,"0.70326","2010","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",65,"DZA","DZ","Algeria"
"31","16.1.1","VC_IHR_PSRC",12,"Algeria",2011,"0.76047","2011","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",65,"DZA","DZ","Algeria"
"32","16.1.1","VC_IHR_PSRC",12,"Algeria",2012,"1.39222","2012","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",65,"DZA","DZ","Algeria"
"33","16.1.1","VC_IHR_PSRC",12,"Algeria",2013,"1.252","2013","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",65,"DZA","DZ","Algeria"
"34","16.1.1","VC_IHR_PSRC",12,"Algeria",2014,"1.4752","2014","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",65,"DZA","DZ","Algeria"
"35","16.1.1","VC_IHR_PSRC",12,"Algeria",2014,"2.56225","2014","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",65,"DZA","DZ","Algeria"
"36","16.1.1","VC_IHR_PSRC",12,"Algeria",2014,"0.45443","2014","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",65,"DZA","DZ","Algeria"
"37","16.1.1","VC_IHR_PSRC",12,"Algeria",2015,"2.32945","2015","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",65,"DZA","DZ","Algeria"
"38","16.1.1","VC_IHR_PSRC",12,"Algeria",2015,"0.36984","2015","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",65,"DZA","DZ","Algeria"
"39","16.1.1","VC_IHR_PSRC",12,"Algeria",2015,"1.35937","2015","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",65,"DZA","DZ","Algeria"
"40","16.1.1","VC_IHR_PSRC",16,"American Samoa",2010,"8.98683","2010","National Statistical Organization","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",12,"ASM","AS","American Samoa"
"41","16.1.1","VC_IHR_PSRC",16,"American Samoa",2011,"9.03832","2011","National Statistical Organization","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",12,"ASM","AS","American Samoa"
"42","16.1.1","VC_IHR_PSRC",16,"American Samoa",2012,"3.62122","2012","National Statistical Organization","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",12,"ASM","AS","American Samoa"
"43","16.1.1","VC_IHR_PSRC",16,"American Samoa",2013,"5.42427","2013","National Statistical Organization","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",12,"ASM","AS","American Samoa"
"44","16.1.1","VC_IHR_PSRC",16,"American Samoa",2014,"5.41155","2014","National Statistical Organization","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",12,"ASM","AS","American Samoa"
"45","16.1.1","VC_IHR_PSRC",16,"American Samoa",2016,"5.3971","2016","Sustainable Development Goals / SDG Pre-Pub","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",12,"ASM","AS","American Samoa"
"46","16.1.1","VC_IHR_PSRC",20,"Andorra",2010,"0","2010","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",7,"AND","AD","Andorra"
"47","16.1.1","VC_IHR_PSRC",20,"Andorra",2010,"0","2010","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",7,"AND","AD","Andorra"
"48","16.1.1","VC_IHR_PSRC",20,"Andorra",2010,"0","2010","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",7,"AND","AD","Andorra"
"49","16.1.1","VC_IHR_PSRC",20,"Andorra",2011,"0","2011","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",7,"AND","AD","Andorra"
"50","16.1.1","VC_IHR_PSRC",20,"Andorra",2011,"2.34316","2011","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",7,"AND","AD","Andorra"
"51","16.1.1","VC_IHR_PSRC",20,"Andorra",2011,"1.19402","2011","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",7,"AND","AD","Andorra"
"52","16.1.1","VC_IHR_PSRC",20,"Andorra",2012,"0","2012","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",7,"AND","AD","Andorra"
"53","16.1.1","VC_IHR_PSRC",20,"Andorra",2012,"0","2012","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",7,"AND","AD","Andorra"
"54","16.1.1","VC_IHR_PSRC",20,"Andorra",2012,"0","2012","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",7,"AND","AD","Andorra"
"55","16.1.1","VC_IHR_PSRC",20,"Andorra",2013,"0","2013","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",7,"AND","AD","Andorra"
"56","16.1.1","VC_IHR_PSRC",20,"Andorra",2013,"0","2013","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",7,"AND","AD","Andorra"
"57","16.1.1","VC_IHR_PSRC",20,"Andorra",2013,"0","2013","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",7,"AND","AD","Andorra"
"58","16.1.1","VC_IHR_PSRC",20,"Andorra",2014,"0","2014","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",7,"AND","AD","Andorra"
"59","16.1.1","VC_IHR_PSRC",20,"Andorra",2014,"0","2014","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",7,"AND","AD","Andorra"
"60","16.1.1","VC_IHR_PSRC",20,"Andorra",2014,"0","2014","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",7,"AND","AD","Andorra"
"61","16.1.1","VC_IHR_PSRC",20,"Andorra",2015,"0","2015","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",7,"AND","AD","Andorra"
"62","16.1.1","VC_IHR_PSRC",20,"Andorra",2015,"0","2015","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",7,"AND","AD","Andorra"
"63","16.1.1","VC_IHR_PSRC",20,"Andorra",2015,"0","2015","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",7,"AND","AD","Andorra"
"64","16.1.1","VC_IHR_PSRC",24,"Angola",2011,"4.35616","2011","National Statistical Organization","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",3,"AGO","AO","Angola"
"65","16.1.1","VC_IHR_PSRC",28,"Antigua and Barbuda",2010,"6.33841","2010","Organization of American States (OAS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",15,"ATG","AG","Antigua and Barbuda"
"66","16.1.1","VC_IHR_PSRC",28,"Antigua and Barbuda",2012,"10.33303","2012","Organization of American States (OAS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",15,"ATG","AG","Antigua and Barbuda"
"67","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2010,"2.28066","2010","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"68","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2010,"3.21781","2010","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"69","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2010,"1.36043","2010","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"70","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2012,"3.13083","2012","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"71","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2012,"1.24317","2012","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"72","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2012,"2.18027","2012","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"73","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2013,"2.35475","2013","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"74","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2013,"3.23794","2013","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"75","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2013,"1.48248","2013","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"76","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2014,"3.15265","2014","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"77","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2014,"1.821","2014","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"78","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2014,"2.48322","2014","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"79","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2015,"2.33949","2015","Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub ","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","BOTHSEX","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"80","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2015,"3.17593","2015","Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub ","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"81","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2015,"1.51092","2015","Revision data provided by the Government or National Statistical Office in response to the Global Study on Homicide pre-pub ","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","FEMALE","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
"82","16.1.1","VC_IHR_PSRC",31,"Azerbaijan",2016,"2.48241","2016","National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","C","PER_100000_POP","","","C","G","MALE","","PER_100000_POP",18,"AZE","AZ","Azerbaijan"
